account_key,account_number,customer_id,account_type,open_date,close_date,branch_id,branch_name,zone
930,4751816,2697,Savings Account,17/12/2023,,3,Notting Hill Gate,Z2
2152,8898306,4716,Current Account,23/11/2019,,3,Notting Hill Gate,Z2
1161,5518171,2332,Savings Account,27/03/2021,,4,London Bridge Gateway,Z1
1343,6170953,2018,Current Account,23/03/2023,,4,London Bridge Gateway,Z1
1235,5811946,2267,Current Account,02/09/2018,,4,London Bridge Gateway,Z1
796,4155262,7138,Savings Account,18/10/2018,,2,Oxford Circus,Z1
2294,9382206,4539,Savings Account,12/10/2023,,1,Canary Wharf,Z1
2266,9265991,5565,Savings Account,11/06/2022,,1,Canary Wharf,Z1
1077,5266466,6549,Savings Account,17/09/2020,,6,Stratford City,Z2
2091,8715688,6585,Current Account,12/06/2023,,1,Canary Wharf,Z1
636,3563849,5777,Current Account,06/04/2022,,1,Canary Wharf,Z1
1209,5713921,4559,Salary Account,22/10/2019,,1,Canary Wharf,Z1
571,3344411,6042,Salary Account,30/01/2021,,4,London Bridge Gateway,Z1
1388,6294217,6264,Current Account,07/07/2021,,4,London Bridge Gateway,Z1
2260,9244850,3589,Current Account,20/08/2023,,1,Canary Wharf,Z1
2025,8507815,5297,Savings Account,18/12/2023,,1,Canary Wharf,Z1
1616,7063329,7558,Savings Premium,05/11/2023,,6,Stratford City,Z2
1418,6406369,5795,Savings Account,02/06/2023,,2,Oxford Circus,Z1
386,2671526,6995,Savings Account,08/06/2021,,4,London Bridge Gateway,Z1
2300,9399491,7792,Current Account,07/10/2020,,3,Notting Hill Gate,Z2
1383,6280019,2571,Savings Account,02/06/2023,,1,Canary Wharf,Z1
2156,8903593,4586,Current Account,11/05/2018,,5,Islington High Street,Z1
2318,9465460,7630,Savings Account,28/09/2023,,4,London Bridge Gateway,Z1
56,1499262,7384,Salary Account,01/06/2023,,2,Oxford Circus,Z1
1712,7425635,4585,Current Account,02/05/2020,,4,London Bridge Gateway,Z1
1719,7451647,5524,Current Account,06/07/2022,,6,Stratford City,Z2
993,4974536,2855,Savings Account,09/12/2023,,4,London Bridge Gateway,Z1
366,2603210,6253,Savings Account,04/07/2023,,1,Canary Wharf,Z1
609,3475412,3350,Current Account,28/11/2022,,2,Oxford Circus,Z1
979,4934185,3291,Current Account,03/04/2022,,1,Canary Wharf,Z1
1216,5730324,6533,Salary Account,16/08/2022,,5,Islington High Street,Z1
158,1923525,5918,Current Account,29/07/2022,,6,Stratford City,Z2
2022,8480185,2331,Savings Account,03/06/2021,,6,Stratford City,Z2
2054,8602272,3266,Savings Account,16/10/2018,,6,Stratford City,Z2
2262,9257061,3859,Savings Account,02/12/2021,,1,Canary Wharf,Z1
1148,5462287,4976,Current Account,21/03/2023,,4,London Bridge Gateway,Z1
2319,9469115,5819,Current Account,08/12/2023,,5,Islington High Street,Z1
1747,7550453,6507,Current Account,02/08/2019,,1,Canary Wharf,Z1
833,4292617,2805,Savings Account,01/07/2022,,4,London Bridge Gateway,Z1
1674,7304150,1260,Savings Account,22/10/2021,,4,London Bridge Gateway,Z1
857,4422568,3005,Savings Account,21/09/2020,,5,Islington High Street,Z1
2295,9382220,5837,Savings Premium,21/02/2020,,6,Stratford City,Z2
1663,7266403,5997,Current Account,20/02/2019,,4,London Bridge Gateway,Z1
2357,9620732,3174,Current Account,03/12/2022,,2,Oxford Circus,Z1
1407,6354753,5941,Current Account,22/04/2022,,2,Oxford Circus,Z1
1932,8194828,5069,Savings Account,16/09/2022,,1,Canary Wharf,Z1
1831,7872101,5450,Savings Account,29/07/2023,,1,Canary Wharf,Z1
1423,6417533,1160,Current Account,13/08/2019,,3,Notting Hill Gate,Z2
908,4626127,1363,Savings Account,19/11/2023,,1,Canary Wharf,Z1
2105,8765880,5403,Current Account,03/10/2022,,5,Islington High Street,Z1
231,2176024,2263,Current Account,06/02/2022,,2,Oxford Circus,Z1
646,3586368,1273,Salary Account,25/08/2021,,1,Canary Wharf,Z1
29,1370361,6563,Savings Account,15/11/2021,,3,Notting Hill Gate,Z2
2355,9611417,3559,Savings Account,06/01/2023,,6,Stratford City,Z2
348,2558675,2804,Current Account,26/12/2023,,2,Oxford Circus,Z1
663,3654904,2313,Current Account,01/10/2022,,6,Stratford City,Z2
1836,7877417,2840,Savings Account,05/09/2021,,2,Oxford Circus,Z1
482,3022127,7947,Savings Account,18/11/2022,,6,Stratford City,Z2
402,2749530,5398,Current Account,04/05/2022,,1,Canary Wharf,Z1
877,4475208,1129,Current Account,22/11/2021,,1,Canary Wharf,Z1
1515,6736083,6850,Salary Account,16/08/2019,,1,Canary Wharf,Z1
150,1897997,5747,Savings Account,26/04/2022,,1,Canary Wharf,Z1
1587,6944438,1712,Current Account,15/07/2022,,1,Canary Wharf,Z1
1384,6283601,2199,Savings Account,04/08/2023,,6,Stratford City,Z2
264,2295105,1215,Current Account,09/09/2022,,2,Oxford Circus,Z1
18,1333419,5114,Salary Account,14/10/2022,,4,London Bridge Gateway,Z1
1092,5301704,7011,Current Account,30/05/2022,,1,Canary Wharf,Z1
1350,6187650,6895,Current Account,11/10/2020,,1,Canary Wharf,Z1
1250,5848502,7873,Salary Account,18/08/2022,,1,Canary Wharf,Z1
675,3710048,3173,Current Account,17/01/2023,,2,Oxford Circus,Z1
1335,6130886,2221,Current Account,07/11/2023,,1,Canary Wharf,Z1
1020,5075505,5141,Current Account,20/07/2020,,4,London Bridge Gateway,Z1
122,1775016,6075,Current Account,11/12/2020,,1,Canary Wharf,Z1
602,3451773,2374,Savings Account,28/06/2022,,3,Notting Hill Gate,Z2
1750,7556570,1898,Current Account,27/01/2020,,4,London Bridge Gateway,Z1
1029,5114423,5173,Current Account,09/01/2020,,1,Canary Wharf,Z1
2168,8946374,4561,Savings Account,25/09/2023,,3,Notting Hill Gate,Z2
2326,9507746,4630,Current Account,30/10/2023,,4,London Bridge Gateway,Z1
1628,7108438,3162,Savings Account,06/09/2023,28/01/2024,2,Oxford Circus,Z1
345,2555824,1200,Savings Account,02/03/2021,,5,Islington High Street,Z1
1969,8299424,3001,Savings Account,04/11/2021,,6,Stratford City,Z2
1024,5093572,6673,Current Account,30/06/2023,,6,Stratford City,Z2
1480,6598336,1764,Current Account,29/01/2021,,1,Canary Wharf,Z1
889,4561921,5211,Current Account,15/12/2021,,5,Islington High Street,Z1
708,3804527,3859,Savings Account,23/10/2021,,5,Islington High Street,Z1
2382,9713856,3036,Current Account,14/02/2023,,4,London Bridge Gateway,Z1
2194,9029578,5764,Savings Account,14/02/2020,,5,Islington High Street,Z1
1075,5251843,1220,Current Account,20/10/2023,,2,Oxford Circus,Z1
1432,6442279,5163,Savings Account,18/12/2023,,2,Oxford Circus,Z1
126,1786500,7420,Salary Account,27/07/2021,,1,Canary Wharf,Z1
1681,7311006,4444,Salary Account,14/10/2021,,5,Islington High Street,Z1
2340,9559408,7300,Savings Account,28/06/2023,,4,London Bridge Gateway,Z1
1257,5869517,3364,Current Account,24/06/2021,,1,Canary Wharf,Z1
1988,8367148,2510,Current Account,04/06/2023,,1,Canary Wharf,Z1
218,2115154,2735,Salary Account,01/09/2020,,4,London Bridge Gateway,Z1
1575,6914614,7795,Savings Account,22/04/2022,,5,Islington High Street,Z1
1782,7630497,3689,Current Account,21/12/2020,,2,Oxford Circus,Z1
1794,7674370,1765,Current Account,25/10/2022,,4,London Bridge Gateway,Z1
1684,7319362,5541,Current Account,16/07/2022,,4,London Bridge Gateway,Z1
1760,7595182,7520,Savings Account,26/07/2023,,2,Oxford Circus,Z1
159,1925625,6878,Current Account,27/06/2022,,2,Oxford Circus,Z1
656,3635616,5002,Current Account,22/08/2021,,6,Stratford City,Z2
2104,8764847,6369,Savings Account,21/11/2022,,1,Canary Wharf,Z1
2351,9602299,6323,Savings Premium,06/11/2023,,2,Oxford Circus,Z1
1034,5129975,7078,Current Account,23/06/2022,,6,Stratford City,Z2
1012,5051034,3866,Savings Account,10/04/2022,,6,Stratford City,Z2
269,2308676,6007,Savings Account,20/06/2022,,4,London Bridge Gateway,Z1
1668,7286045,5983,Savings Account,28/04/2023,,6,Stratford City,Z2
116,1761521,6187,Current Account,28/08/2022,,2,Oxford Circus,Z1
57,1506624,7462,Current Account,23/09/2023,,5,Islington High Street,Z1
594,3428391,4805,Savings Account,22/12/2023,,4,London Bridge Gateway,Z1
2071,8650770,2231,Savings Account,31/05/2023,,3,Notting Hill Gate,Z2
429,2834406,7342,Savings Account,25/03/2020,,5,Islington High Street,Z1
1444,6478764,2253,Current Account,19/12/2023,,2,Oxford Circus,Z1
2345,9581557,7300,Savings Account,24/09/2023,,1,Canary Wharf,Z1
2389,9734049,5953,Current Account,20/10/2020,,1,Canary Wharf,Z1
1733,7499456,1520,Salary Account,16/06/2022,,4,London Bridge Gateway,Z1
1858,7939562,7246,Current Account,13/07/2023,,4,London Bridge Gateway,Z1
1367,6244388,4642,Savings Account,12/12/2021,,2,Oxford Circus,Z1
1729,7493266,4770,Savings Account,28/11/2022,,4,London Bridge Gateway,Z1
2408,9782932,6304,Savings Account,21/03/2022,,1,Canary Wharf,Z1
33,1390787,3901,Savings Account,30/01/2023,,6,Stratford City,Z2
1215,5726446,5345,Savings Account,30/05/2022,,6,Stratford City,Z2
556,3278776,5309,Current Account,11/12/2023,,4,London Bridge Gateway,Z1
1421,6410950,6323,Current Account,12/03/2023,,1,Canary Wharf,Z1
1950,8240297,7462,Savings Account,08/04/2020,,3,Notting Hill Gate,Z2
1877,8008729,7195,Salary Account,20/09/2022,,4,London Bridge Gateway,Z1
1583,6936660,6596,Current Account,05/01/2022,,4,London Bridge Gateway,Z1
591,3411699,7427,Current Account,10/12/2023,,5,Islington High Street,Z1
1701,7397357,6936,Salary Account,20/12/2018,,2,Oxford Circus,Z1
957,4846865,1670,Savings Account,26/08/2021,,1,Canary Wharf,Z1
2143,8865212,6758,Savings Account,14/12/2023,,5,Islington High Street,Z1
2188,9002773,3080,Current Account,01/08/2021,,3,Notting Hill Gate,Z2
1844,7901958,4019,Current Account,10/05/2019,,3,Notting Hill Gate,Z2
1610,7034167,4573,Current Account,27/05/2019,,3,Notting Hill Gate,Z2
1714,7434135,6038,Savings Account,19/06/2023,,4,London Bridge Gateway,Z1
1808,7727070,1268,Current Account,13/06/2022,,1,Canary Wharf,Z1
1377,6267239,7992,Savings Account,30/04/2021,,1,Canary Wharf,Z1
1304,6044335,6400,Current Account,28/06/2023,,2,Oxford Circus,Z1
17,1327526,5893,Current Account,22/03/2022,,5,Islington High Street,Z1
537,3184683,4024,Current Account,01/11/2020,,4,London Bridge Gateway,Z1
1715,7442960,7249,Current Account,29/12/2021,,5,Islington High Street,Z1
305,2432558,1153,Salary Account,25/05/2021,,5,Islington High Street,Z1
616,3507637,5542,Savings Account,02/01/2020,,1,Canary Wharf,Z1
1088,5290188,2222,Savings Account,24/10/2023,,5,Islington High Street,Z1
2356,9620242,5522,Current Account,27/06/2019,,1,Canary Wharf,Z1
933,4768279,6393,Savings Account,18/02/2023,,6,Stratford City,Z2
2317,9465328,1474,Savings Account,27/10/2022,,1,Canary Wharf,Z1
418,2798290,4714,Salary Account,30/09/2023,,1,Canary Wharf,Z1
2329,9520975,1295,Savings Account,16/08/2020,,6,Stratford City,Z2
2122,8803171,6191,Savings Account,06/03/2021,,1,Canary Wharf,Z1
2052,8590553,2697,Savings Account,13/12/2023,,5,Islington High Street,Z1
813,4214758,4608,Current Account,28/12/2023,,3,Notting Hill Gate,Z2
1586,6942956,1329,Savings Account,12/07/2020,,6,Stratford City,Z2
262,2288229,4586,Savings Account,21/06/2018,,6,Stratford City,Z2
1427,6426509,4825,Current Account,22/05/2020,,6,Stratford City,Z2
760,3975938,3745,Current Account,07/06/2023,,1,Canary Wharf,Z1
328,2496882,5021,Savings Account,08/10/2022,,1,Canary Wharf,Z1
644,3582614,1962,Savings Account,03/12/2019,,2,Oxford Circus,Z1
1572,6906634,1916,Savings Account,09/12/2020,,6,Stratford City,Z2
1253,5859135,6511,Current Account,08/11/2022,,3,Notting Hill Gate,Z2
1103,5323626,4524,Current Account,23/09/2018,,4,London Bridge Gateway,Z1
412,2773938,5788,Savings Account,13/12/2023,,4,London Bridge Gateway,Z1
1964,8281916,3719,Savings Account,06/07/2022,,1,Canary Wharf,Z1
1415,6396477,1479,Salary Account,09/08/2023,,6,Stratford City,Z2
1466,6547479,5983,Savings Account,04/06/2022,,1,Canary Wharf,Z1
261,2279406,2184,Current Account,25/09/2020,,3,Notting Hill Gate,Z2
1494,6647849,6093,Current Account,16/07/2022,,5,Islington High Street,Z1
140,1860260,2503,Current Account,08/01/2023,,1,Canary Wharf,Z1
774,4030335,7798,Current Account,19/04/2022,,6,Stratford City,Z2
2303,9420900,1421,Current Account,10/12/2020,,4,London Bridge Gateway,Z1
409,2769958,7947,Salary Account,22/11/2023,,1,Canary Wharf,Z1
2267,9269458,4921,Savings Account,10/04/2022,,4,London Bridge Gateway,Z1
1341,6158615,3526,Current Account,14/06/2023,,1,Canary Wharf,Z1
512,3117051,6372,Savings Account,03/07/2023,,4,London Bridge Gateway,Z1
2269,9270949,4608,Current Account,06/08/2022,,2,Oxford Circus,Z1
1126,5393666,5773,Savings Premium,09/03/2023,,6,Stratford City,Z2
71,1575653,6973,Savings Account,05/08/2021,,1,Canary Wharf,Z1
842,4352125,2124,Salary Account,11/10/2021,,4,London Bridge Gateway,Z1
1141,5438959,1563,Savings Account,01/12/2021,,2,Oxford Circus,Z1
227,2164173,5451,Savings Account,15/10/2022,,5,Islington High Street,Z1
2132,8843707,1482,Savings Account,17/06/2023,,5,Islington High Street,Z1
314,2467737,6533,Savings Account,20/11/2020,,6,Stratford City,Z2
1615,7059612,3712,Current Account,24/05/2023,,1,Canary Wharf,Z1
1456,6510677,7420,Current Account,13/01/2021,,4,London Bridge Gateway,Z1
973,4910867,3350,Savings Account,28/10/2022,,1,Canary Wharf,Z1
479,3011954,7755,Current Account,10/05/2019,,2,Oxford Circus,Z1
1991,8383541,3639,Current Account,07/05/2020,,5,Islington High Street,Z1
2251,9214230,4185,Current Account,17/12/2023,,2,Oxford Circus,Z1
335,2521832,5956,Savings Account,20/10/2020,,1,Canary Wharf,Z1
1050,5180566,2435,Current Account,07/03/2023,,2,Oxford Circus,Z1
2361,9631029,5348,Savings Account,04/10/2023,,1,Canary Wharf,Z1
2263,9260233,6436,Savings Account,05/11/2022,,1,Canary Wharf,Z1
1010,5028819,6885,Savings Account,27/01/2022,,1,Canary Wharf,Z1
2415,9814755,6831,Current Account,26/07/2023,,1,Canary Wharf,Z1
915,4661400,5519,Current Account,06/02/2023,,6,Stratford City,Z2
2293,9378403,2964,Savings Account,15/12/2019,,4,London Bridge Gateway,Z1
501,3073359,2329,Savings Account,07/09/2021,,1,Canary Wharf,Z1
139,1858815,6296,Savings Account,26/08/2023,,2,Oxford Circus,Z1
1941,8211231,7339,Current Account,23/10/2023,,6,Stratford City,Z2
2316,9459846,4503,Current Account,11/01/2022,,5,Islington High Street,Z1
972,4908786,4675,Current Account,11/08/2020,,4,London Bridge Gateway,Z1
1618,7072317,1346,Current Account,28/10/2022,,4,London Bridge Gateway,Z1
290,2385725,3318,Savings Account,10/02/2020,,4,London Bridge Gateway,Z1
1852,7919649,6802,Savings Account,27/02/2021,,5,Islington High Street,Z1
949,4824033,7038,Savings Premium,23/02/2023,,1,Canary Wharf,Z1
117,1764165,4059,Savings Account,09/11/2023,,5,Islington High Street,Z1
1276,5927434,6719,Salary Account,11/02/2020,,3,Notting Hill Gate,Z2
1454,6505630,4124,Current Account,23/10/2021,,5,Islington High Street,Z1
955,4843830,4242,Current Account,30/11/2023,,1,Canary Wharf,Z1
400,2746687,7488,Current Account,08/12/2022,,6,Stratford City,Z2
1838,7888881,4344,Salary Account,10/07/2023,,6,Stratford City,Z2
651,3611415,2042,Current Account,28/06/2023,,1,Canary Wharf,Z1
1973,8317168,1411,Current Account,19/11/2023,,4,London Bridge Gateway,Z1
286,2380153,4839,Current Account,22/06/2023,,1,Canary Wharf,Z1
12,1292772,6392,Current Account,23/08/2022,,6,Stratford City,Z2
1887,8046509,4770,Salary Account,19/08/2023,,4,London Bridge Gateway,Z1
1198,5683824,2220,Current Account,08/12/2019,,2,Oxford Circus,Z1
84,1646592,2038,Savings Account,26/10/2020,,5,Islington High Street,Z1
2155,8901495,7791,Savings Premium,23/02/2023,08/03/2024,4,London Bridge Gateway,Z1
2301,9414230,6935,Current Account,24/11/2023,,4,London Bridge Gateway,Z1
641,3579569,6623,Current Account,12/09/2023,,1,Canary Wharf,Z1
1609,7032129,6566,Savings Account,16/01/2023,,4,London Bridge Gateway,Z1
2136,8846720,7718,Savings Account,06/12/2022,,3,Notting Hill Gate,Z2
238,2201269,3080,Current Account,08/08/2022,,1,Canary Wharf,Z1
24,1349090,7275,Salary Account,01/02/2023,,1,Canary Wharf,Z1
1396,6309895,1622,Savings Account,08/03/2022,,1,Canary Wharf,Z1
1095,5307043,5697,Savings Account,20/05/2023,,1,Canary Wharf,Z1
2390,9741686,5973,Current Account,02/07/2020,,2,Oxford Circus,Z1
2203,9051412,7002,Savings Account,06/12/2023,,4,London Bridge Gateway,Z1
51,1491756,3005,Savings Account,05/11/2023,,4,London Bridge Gateway,Z1
1912,8126498,4589,Current Account,17/12/2020,,5,Islington High Street,Z1
1744,7536786,2589,Savings Account,05/04/2021,,3,Notting Hill Gate,Z2
1086,5279921,7377,Salary Account,15/09/2022,,6,Stratford City,Z2
1560,6858025,3030,Current Account,16/10/2021,,6,Stratford City,Z2
1722,7459040,6097,Savings Account,06/06/2020,,1,Canary Wharf,Z1
1177,5609750,7275,Savings Premium,23/11/2023,,3,Notting Hill Gate,Z2
315,2468158,1094,Savings Account,12/01/2022,,1,Canary Wharf,Z1
1614,7045515,2815,Savings Account,15/02/2023,,5,Islington High Street,Z1
474,2973691,7377,Savings Account,05/05/2023,,4,London Bridge Gateway,Z1
1884,8033941,4913,Savings Account,01/11/2023,,2,Oxford Circus,Z1
1985,8350187,6946,Current Account,01/07/2022,,4,London Bridge Gateway,Z1
578,3358209,6502,Savings Account,02/09/2023,,2,Oxford Circus,Z1
228,2167913,4574,Current Account,26/12/2023,,6,Stratford City,Z2
1779,7625015,4698,Savings Account,18/11/2020,,5,Islington High Street,Z1
1166,5536915,1308,Savings Account,23/12/2023,,5,Islington High Street,Z1
1940,8210034,6399,Savings Account,01/11/2020,,2,Oxford Circus,Z1
3,1253811,4043,Savings Account,12/02/2023,,2,Oxford Circus,Z1
1291,6001695,5556,Savings Account,31/08/2021,,1,Canary Wharf,Z1
2028,8525270,1644,Current Account,25/09/2020,,5,Islington High Street,Z1
2134,8845413,6325,Current Account,09/07/2023,,5,Islington High Street,Z1
2108,8770977,5708,Current Account,23/06/2023,,1,Canary Wharf,Z1
1223,5763472,4121,Current Account,15/02/2021,,2,Oxford Circus,Z1
702,3798146,2236,Savings Account,02/11/2023,,1,Canary Wharf,Z1
1709,7420890,6633,Savings Account,28/03/2023,,1,Canary Wharf,Z1
1738,7514229,2021,Current Account,23/12/2023,,6,Stratford City,Z2
1708,7418341,3088,Current Account,22/03/2022,,5,Islington High Street,Z1
1598,7001792,3808,Savings Account,23/03/2022,,1,Canary Wharf,Z1
520,3147549,3091,Savings Account,15/12/2021,,2,Oxford Circus,Z1
321,2478782,1460,Current Account,23/11/2023,,1,Canary Wharf,Z1
172,1974153,7226,Current Account,07/04/2023,,1,Canary Wharf,Z1
1429,6436710,3446,Savings Account,16/07/2023,,5,Islington High Street,Z1
802,4172008,7159,Savings Account,10/05/2020,,6,Stratford City,Z2
638,3569538,2791,Salary Account,09/02/2022,,4,London Bridge Gateway,Z1
2001,8425429,3850,Current Account,02/07/2020,,3,Notting Hill Gate,Z2
1214,5721930,2317,Savings Account,05/04/2023,,1,Canary Wharf,Z1
1851,7916798,4232,Current Account,08/05/2022,,6,Stratford City,Z2
1534,6778170,3239,Current Account,23/05/2022,,4,London Bridge Gateway,Z1
2046,8578875,4845,Savings Account,26/12/2023,,2,Oxford Circus,Z1
1133,5406261,6306,Savings Account,03/05/2020,,5,Islington High Street,Z1
1099,5314851,2624,Savings Account,08/11/2020,,3,Notting Hill Gate,Z2
123,1777835,6473,Salary Account,27/01/2020,,3,Notting Hill Gate,Z2
1222,5760429,4027,Savings Account,15/07/2019,,1,Canary Wharf,Z1
1796,7679464,2516,Savings Account,29/12/2022,,2,Oxford Circus,Z1
200,2077024,5488,Current Account,01/04/2022,,1,Canary Wharf,Z1
1333,6122226,2697,Current Account,01/10/2023,,5,Islington High Street,Z1
2107,8768589,1690,Current Account,23/07/2023,,1,Canary Wharf,Z1
197,2057325,4900,Current Account,22/12/2023,,4,London Bridge Gateway,Z1
350,2560222,4770,Current Account,15/06/2020,,1,Canary Wharf,Z1
1471,6578547,2303,Current Account,27/10/2023,,3,Notting Hill Gate,Z2
1656,7237542,3569,Savings Account,24/10/2023,,1,Canary Wharf,Z1
828,4277980,6852,Salary Account,24/08/2022,,4,London Bridge Gateway,Z1
1025,5095117,7021,Savings Account,29/11/2023,,6,Stratford City,Z2
118,1766077,7992,Salary Account,24/04/2022,,1,Canary Wharf,Z1
595,3429289,4555,Savings Account,05/08/2023,,2,Oxford Circus,Z1
888,4553355,5649,Current Account,09/01/2023,,6,Stratford City,Z2
211,2097621,2031,Savings Account,07/10/2023,,2,Oxford Circus,Z1
2333,9528772,4194,Savings Account,04/01/2022,,1,Canary Wharf,Z1
805,4178816,1129,Savings Account,22/09/2020,,1,Canary Wharf,Z1
1059,5206293,4465,Current Account,02/09/2018,,3,Notting Hill Gate,Z2
635,3563054,2286,Current Account,31/01/2022,,4,London Bridge Gateway,Z1
461,2944120,2289,Savings Account,01/04/2023,,6,Stratford City,Z2
267,2300826,7337,Current Account,23/11/2023,,6,Stratford City,Z2
613,3487531,6786,Current Account,31/03/2021,,1,Canary Wharf,Z1
1505,6687332,2716,Savings Account,02/04/2021,,1,Canary Wharf,Z1
2138,8851881,7235,Savings Account,19/08/2021,,1,Canary Wharf,Z1
141,1863078,7811,Savings Account,22/09/2022,,3,Notting Hill Gate,Z2
2049,8585704,6763,Current Account,16/05/2023,,4,London Bridge Gateway,Z1
1564,6877910,4609,Current Account,03/03/2022,,5,Islington High Street,Z1
2211,9086585,2267,Current Account,25/07/2021,,2,Oxford Circus,Z1
590,3401876,6404,Savings Account,22/09/2020,,6,Stratford City,Z2
1426,6423537,4695,Savings Account,09/06/2023,,4,London Bridge Gateway,Z1
443,2886101,1496,Current Account,09/04/2019,,1,Canary Wharf,Z1
1371,6257241,4162,Salary Account,03/07/2019,,3,Notting Hill Gate,Z2
1314,6062804,6293,Savings Account,21/08/2021,,1,Canary Wharf,Z1
1424,6418402,1237,Salary Account,18/02/2021,,2,Oxford Circus,Z1
1731,7495768,3281,Savings Account,19/09/2022,,1,Canary Wharf,Z1
2204,9052750,3971,Current Account,04/11/2020,,1,Canary Wharf,Z1
700,3791539,1458,Current Account,27/12/2019,,5,Islington High Street,Z1
1132,5399784,4081,Savings Account,28/05/2023,,1,Canary Wharf,Z1
155,1909865,1751,Savings Account,30/01/2022,,1,Canary Wharf,Z1
1521,6741821,1970,Current Account,20/09/2022,,6,Stratford City,Z2
294,2394789,3559,Savings Account,13/03/2021,,4,London Bridge Gateway,Z1
605,3457598,4027,Savings Account,17/10/2023,,6,Stratford City,Z2
2405,9771955,6732,Current Account,07/01/2023,,4,London Bridge Gateway,Z1
2093,8721720,4464,Current Account,03/05/2020,,1,Canary Wharf,Z1
1401,6332014,6990,Current Account,11/08/2023,,1,Canary Wharf,Z1
1717,7450961,1491,Current Account,01/04/2023,,5,Islington High Street,Z1
1506,6687926,6436,Salary Account,05/01/2020,,1,Canary Wharf,Z1
1463,6539073,7965,Savings Premium,19/10/2018,,4,London Bridge Gateway,Z1
2338,9549637,1774,Savings Account,30/11/2022,,4,London Bridge Gateway,Z1
582,3372681,5410,Current Account,05/04/2021,,1,Canary Wharf,Z1
341,2540817,7353,Current Account,31/05/2023,,1,Canary Wharf,Z1
79,1613415,6771,Current Account,22/09/2022,,4,London Bridge Gateway,Z1
615,3506619,2939,Savings Account,25/10/2023,,1,Canary Wharf,Z1
1980,8338080,6757,Savings Premium,05/08/2022,,1,Canary Wharf,Z1
1076,5258769,3830,Current Account,12/10/2023,,1,Canary Wharf,Z1
956,4844024,2085,Savings Account,09/12/2023,,2,Oxford Circus,Z1
142,1865444,1839,Savings Premium,20/05/2023,,1,Canary Wharf,Z1
1669,7289079,1697,Savings Account,09/09/2023,,1,Canary Wharf,Z1
1473,6581976,5887,Savings Account,11/12/2023,,1,Canary Wharf,Z1
530,3166788,4764,Current Account,02/07/2023,,6,Stratford City,Z2
1173,5599198,5395,Current Account,23/07/2023,,6,Stratford City,Z2
452,2911907,1236,Savings Account,28/06/2021,,2,Oxford Circus,Z1
1848,7914515,7938,Current Account,14/05/2023,,4,London Bridge Gateway,Z1
2077,8662125,5107,Savings Account,05/07/2023,,6,Stratford City,Z2
1561,6859738,4690,Savings Account,01/10/2020,,4,London Bridge Gateway,Z1
1241,5821808,1026,Savings Account,23/09/2023,,6,Stratford City,Z2
1422,6416412,2020,Current Account,10/04/2019,,5,Islington High Street,Z1
938,4781489,3709,Savings Account,20/06/2022,,2,Oxford Circus,Z1
1646,7176439,5516,Current Account,09/10/2018,,1,Canary Wharf,Z1
666,3661961,4020,Current Account,17/01/2023,,4,London Bridge Gateway,Z1
1138,5428857,6662,Savings Premium,07/04/2021,,1,Canary Wharf,Z1
1218,5737618,4630,Current Account,29/12/2020,,1,Canary Wharf,Z1
1342,6163082,3044,Salary Account,22/11/2018,,4,London Bridge Gateway,Z1
1552,6822464,1747,Current Account,10/11/2019,,3,Notting Hill Gate,Z2
359,2584090,2477,Current Account,22/03/2023,,2,Oxford Circus,Z1
1997,8409895,7217,Current Account,31/12/2019,,6,Stratford City,Z2
137,1854985,5181,Savings Account,08/08/2021,,6,Stratford City,Z2
2368,9660286,7684,Current Account,21/12/2022,,6,Stratford City,Z2
1234,5811178,6073,Current Account,18/12/2021,,5,Islington High Street,Z1
1298,6022974,1179,Savings Account,23/07/2023,,6,Stratford City,Z2
1830,7865919,7733,Savings Account,09/12/2022,,1,Canary Wharf,Z1
1551,6821995,2943,Current Account,24/06/2023,,6,Stratford City,Z2
905,4609254,6892,Savings Account,24/10/2023,,6,Stratford City,Z2
1051,5185890,4113,Savings Account,01/11/2023,,5,Islington High Street,Z1
208,2092783,5076,Savings Premium,08/06/2023,,1,Canary Wharf,Z1
2180,8981253,4632,Current Account,30/07/2023,,4,London Bridge Gateway,Z1
542,3210201,3053,Savings Account,22/06/2023,,6,Stratford City,Z2
2118,8792878,3758,Salary Account,31/08/2022,,2,Oxford Circus,Z1
894,4576806,1583,Current Account,20/12/2021,,3,Notting Hill Gate,Z2
1756,7585253,6663,Savings Account,23/05/2022,,4,London Bridge Gateway,Z1
2231,9154540,7732,Current Account,29/03/2020,,2,Oxford Circus,Z1
391,2689718,2251,Current Account,20/07/2023,,1,Canary Wharf,Z1
798,4161339,6484,Current Account,09/11/2021,,4,London Bridge Gateway,Z1
1954,8252421,5997,Savings Account,17/01/2023,,4,London Bridge Gateway,Z1
2371,9666278,6186,Salary Account,17/12/2022,,1,Canary Wharf,Z1
1484,6620963,2972,Savings Account,27/08/2023,,4,London Bridge Gateway,Z1
1876,7999980,7172,Current Account,25/09/2022,,2,Oxford Circus,Z1
216,2113047,3677,Salary Account,25/11/2022,,1,Canary Wharf,Z1
2150,8892658,4066,Salary Account,07/11/2023,,5,Islington High Street,Z1
1539,6790272,4312,Current Account,08/03/2022,,1,Canary Wharf,Z1
2407,9780909,4152,Salary Account,22/06/2023,,3,Notting Hill Gate,Z2
